dataset,n_models,models_used,smape_mean,smape_median,smape_fi_avg,smape_stack_svr
M1009,6,rf_arima_ets_theta_tbats_ces,10.195173606208808,11.10057895562904,10.152979704897037,14.506671396343576
M1009,6,rf_knn_svr_arima_ets_theta,6.820881621919302,7.210307601797064,6.856315584036708,14.506671396343576
M1009,6,rf_mlp_knn_svr_arima_tbats,5.86558012512851,4.3215986734560525,5.790234989417363,14.506671396343576
M1009,6,rf_mlp_knn_svr_ets_theta,5.891353949105641,4.3215986734560525,5.865230324570557,14.506671396343576
M1009,6,rf_knn_arima_ets_tbats_ces,8.792462636275753,10.190040389027041,8.612051927912832,14.506671396343576
M1009,6,rf_knn_svr_arima_tbats_ces,7.235144699569661,7.2518012819909075,6.854181368592656,14.506671396343576
M1009,6,rf_mlp_svr_ets_theta_tbats,7.34714608103381,7.3979270783309845,6.708722662823813,14.506671396343576
M1009,6,rf_mlp_arima_ets_theta_ces,8.987565534522043,10.224931505172696,9.449266104649194,14.506671396343576
M1009,6,rf_knn_ets_theta_tbats_ces,9.113390619554982,11.10057895562904,8.78773462244943,14.506671396343576
M1009,6,rf_mlp_knn_ets_theta_tbats,7.776314197046094,7.405231285703905,7.5056504925350485,14.506671396343576
M1009,6,rf_knn_svr_ets_tbats_ces,7.260550301491551,7.323919607453639,6.8327501989352335,14.506671396343576
M1009,6,rf_mlp_svr_arima_ets_ces,7.1323140427720215,7.302418660935517,6.86173111885833,14.506671396343576
M1009,5,mlp_knn_svr_arima_ets,5.8113354722996515,4.248286167205649,5.691147156704926,14.506671396343576
M1009,5,mlp_svr_theta_tbats_ces,8.436908688902358,11.916679165729953,8.415903415451039,14.506671396343576
M1009,5,rf_mlp_knn_arima_ets,6.527535092358234,4.458700767176707,6.305721568934969,14.506671396343576
M1009,5,mlp_knn_arima_theta_tbats,8.426687403169538,10.137300798463473,8.280692370845562,14.506671396343576
M1009,5,mlp_svr_ets_theta_tbats,7.945815053386221,10.2769238180685,7.46947290561087,14.506671396343576
M1009,5,arima_ets_theta_tbats_ces,11.325392753194492,11.916679165729953,11.323378903973587,14.50667139634311
M1009,5,knn_svr_arima_theta_tbats,7.678433300674957,10.103048562769299,7.348340863053878,14.506671396343576
M1009,5,knn_svr_arima_ets_tbats,7.317760323425573,10.054258395696188,7.579813380763685,14.506658862677375
M1009,5,rf_mlp_ets_theta_tbats,8.643224887772066,10.2769238180685,8.86587588567604,14.506671396343576
M1009,5,mlp_knn_svr_arima_ces,6.313534611853516,4.297076334278759,5.798128142156056,14.506671396343576
M1009,5,mlp_svr_arima_ets_theta,7.555768424544559,10.054258395696188,7.3167005522196575,14.506671396343576
M1009,5,knn_svr_ets_theta_ces,7.84237750515448,10.242671582374326,7.810524718706607,14.506671396343576
M1009,5,rf_mlp_knn_arima_ces,7.025971633640396,4.528478731008804,6.561032668379058,14.506671396343576
M1009,5,mlp_arima_theta_tbats_ces,10.246524825786745,11.916679165729953,9.937460883909168,14.506671396343576
M1009,5,rf_mlp_knn_svr_ets,4.668209656205049,4.149640326483832,4.603836632445679,14.506671396343576
M1009,5,rf_knn_svr_arima_tbats,6.129412848978976,4.326071365912424,5.836460200704446,14.506671361839862
M1009,5,mlp_knn_theta_tbats_ces,8.945244820634063,11.916679165729953,9.240102918414689,14.506671396343576
M1009,5,rf_mlp_svr_ets_theta,6.400960037917894,4.47814639634024,6.695864952274038,14.506671396343576
M1009,5,rf_svr_ets_tbats_ces,8.030604295649141,10.2769238180685,8.44160633191025,14.506671396343576
M1009,5,rf_mlp_svr_tbats_ces,6.9000864766817145,4.513672124478161,7.397162388505536,14.506671396343576
M1009,5,rf_arima_ets_theta_ces,9.846713127400193,10.2769238180685,9.710517109877294,14.506671396343576
M1009,5,rf_mlp_knn_svr_ces,5.138293169771795,4.21941829031593,5.014132980322547,14.506671396343576
M1009,5,rf_mlp_knn_ets_ces,7.056525301401612,4.528478731008804,7.480406012513523,14.506671396343576
M1009,5,rf_knn_svr_ets_theta,6.160254085912975,4.326071365912424,5.740865571190203,14.506671396343576
M1009,5,rf_mlp_arima_ets_ces,8.388879865766198,10.172826526601396,8.018744581066478,14.506671396343576
M1009,5,knn_arima_ets_theta_ces,9.66346053072073,10.242671582374326,9.883567622492922,14.506671396343576
M1009,5,rf_svr_theta_tbats_ces,8.388595360957698,11.916679165729953,8.41787883879728,14.506671396343576
M1009,5,mlp_knn_svr_theta_ces,6.708736345219353,4.331328569972935,6.443871067940423,14.506671396343576
M1009,5,rf_arima_ets_theta_tbats,9.715931396196677,10.2769238180685,9.640799539512079,14.506671396343576
M1009,5,knn_arima_theta_tbats_ces,10.015305326223102,11.916679165729953,10.067039084515624,14.506671396343576
M1009,5,mlp_knn_arima_theta_ces,8.55928117166172,10.137300798463473,9.170502050294413,14.506671396343576
M1009,5,rf_mlp_knn_theta_tbats,7.2840119385960245,4.492953002870884,6.799174336013659,14.506671396343576
M1009,5,rf_knn_svr_arima_ets,5.762818753701756,4.277281198839314,5.464562365207359,14.506670633247953
M1009,5,mlp_svr_ets_theta_ces,8.079084678730915,10.2769238180685,8.403498679905582,14.506671396343576
M1009,5,rf_knn_arima_tbats_ces,8.510806763915395,10.137300798463473,8.15667053560757,14.506671396343576
M1009,5,knn_svr_arima_theta_ces,7.812076078033655,10.103048562769299,7.277620042819303,14.506671396343576
M1009,5,rf_mlp_arima_ets_tbats,8.256055924803613,10.137300798463473,8.26471260401091,14.506671396343576
M1009,5,knn_svr_arima_ets_ces,7.451905173282725,10.054258395696188,7.013574332777751,14.506671396343576
M1009,5,rf_mlp_svr_arima_ets,6.004517967263361,4.3951039935729534,5.543400444294798,14.506671396343576
M1009,5,mlp_ets_theta_tbats_ces,10.276054137541522,11.916679165729953,10.116860149218262,14.506671396343576
M1009,5,mlp_knn_svr_theta_tbats,6.573518756599162,4.331328569972935,6.666814168746221,14.506671396343576
M1009,5,rf_svr_arima_ets_tbats,7.507043296985924,10.054258395696188,7.335150409288632,14.506671396343576
M1009,5,mlp_knn_svr_ets_tbats,6.2085898168202664,4.297076334278759,6.193678922115039,14.506671396343576
M1009,5,knn_svr_ets_tbats_ces,7.84237750515448,10.242671582374326,7.4687885384262245,14.506671396343576
M1009,5,rf_knn_svr_arima_ces,6.2652466488882865,4.326071365912424,6.154227189454575,14.506671396107665
M1009,5,rf_mlp_svr_arima_ces,6.505690552042955,4.513672124478161,6.558668371871485,14.506671396343576
M1009,5,knn_arima_ets_tbats_ces,9.66346053072073,10.242671582374326,9.598330617218714,14.506671396343576
M1009,5,svr_ets_theta_tbats_ces,9.54417463534038,11.916679165729953,9.82195747068333,14.506671396343576
M1009,5,rf_mlp_knn_svr_arima,4.640346250862468,4.149640326483832,4.577993015698956,14.506671385856793
M1009,5,rf_mlp_svr_arima_tbats,6.370195804509317,4.47814639634024,6.898268686601769,14.506671396343576
M1009,5,mlp_knn_arima_tbats_ces,8.55928117166172,10.137300798463473,8.246950483963833,14.506671396343576
M1009,5,mlp_svr_ets_tbats_ces,8.079084678730915,10.2769238180685,8.750172525787649,14.506671396343576
M1009,5,rf_knn_ets_theta_ces,8.54088456841756,10.2769238180685,8.08126265464663,14.506671396343576
M1009,5,knn_ets_theta_tbats_ces,10.044906998610465,11.916679165729953,9.561283434042913,14.506671396343576
M1009,5,knn_svr_arima_tbats_ces,7.812076078033655,10.103048562769299,8.139204856841896,14.506671396343576
M1009,5,mlp_knn_arima_ets_theta,8.06884921704402,10.103048562769299,7.868023335464697,14.506671396343576
M1009,5,rf_mlp_knn_theta_ces,7.418219622589234,4.528478731008804,6.912064479633165,14.506671396343576
M1009,5,rf_arima_theta_tbats_ces,10.197866108500047,11.916679165729953,10.119308438422973,14.506671396343576
M1009,5,rf_mlp_ets_tbats_ces,8.775512681266392,10.312449546206421,8.872320152043132,14.506671396343576
M1009,5,svr_arima_ets_theta_tbats,9.02894723571937,10.193881415301215,8.655607266510568,14.506671396343576
M1009,5,rf_mlp_svr_ets_tbats,6.400960037917894,4.47814639634024,6.558372443163557,14.506671396343576
M1009,5,rf_mlp_arima_theta_ces,8.745508919499876,10.172826526601396,8.918035797205006,14.506671396343576
M1009,5,rf_knn_ets_theta_tbats,8.408270228536603,10.2769238180685,8.652253116279232,14.506671396343576
M1009,5,rf_svr_arima_ets_ces,7.640917784796036,10.054258395696188,7.4567564773245385,14.506671396343576
M1009,5,mlp_knn_svr_ets_ces,6.344318587393776,4.297076334278759,6.438984099967835,14.506671396343576
M1009,5,rf_knn_svr_ets_tbats,6.160254085912975,4.326071365912424,6.216786375168004,14.506671396343576
M1009,5,rf_mlp_arima_theta_tbats,8.613179558436103,10.137300798463473,8.79636935225314,14.506671396343576
M1009,5,rf_knn_arima_ets_ces,8.153296720713282,10.103048562769299,8.096943299873619,14.506671379516153
M1009,5,mlp_knn_svr_arima_theta,6.177762615107026,4.297076334278759,6.052959210348392,14.506671396343576
M1009,5,rf_mlp_knn_arima_theta,6.891215863206885,4.492953002870884,6.560925747224346,14.506671396343576
M1009,5,rf_svr_arima_theta_tbats,7.866989817434672,10.137300798463473,8.047387487180849,14.506671396343576
M1009,5,rf_arima_ets_tbats_ces,9.846713127400193,10.2769238180685,9.584508827511657,14.506671396343576
M1009,5,mlp_knn_ets_theta_ces,8.589344856576139,10.2769238180685,8.399315547018375,14.506671396343576
M1009,5,rf_knn_ets_tbats_ces,8.54088456841756,10.2769238180685,8.202503652180322,14.506671396343576
M1009,5,rf_knn_arima_ets_tbats,8.020144233958032,10.103048562769299,7.400563353235973,14.506671263029936
M1009,5,rf_mlp_knn_svr_theta,5.00083358202137,4.183892562178007,4.779706356209171,14.506671396343576
M1009,5,rf_mlp_knn_ets_theta,6.921812263755127,4.492953002870884,6.593178644859908,14.506671396343576
M1009,5,mlp_svr_arima_ets_ces,7.689580283018828,10.054258395696188,6.975540408377872,14.506671396343576
M1009,5,rf_knn_arima_theta_tbats,8.378150701599447,10.137300798463473,8.385329797184953,14.506671396343576
M1009,5,mlp_knn_svr_tbats_ces,6.708736345219353,4.331328569972935,6.518525594380639,14.506671396343576
M1009,5,svr_arima_ets_theta_ces,9.160688610896225,10.193881415301215,8.889167838588762,14.506671396343576
M1009,5,mlp_arima_ets_tbats_ces,9.895540983470239,10.2769238180685,9.98027866421802,14.506671396343576
M1009,5,rf_mlp_svr_ets_ces,6.5364116954281055,4.513672124478161,6.62694416048866,14.506671396343576
M1009,5,rf_mlp_arima_ets_theta,8.256055924803613,10.137300798463473,7.982641644163274,14.506671396343576
M1009,5,mlp_knn_ets_theta_tbats,8.456792783395953,10.2769238180685,7.918907501024447,14.506671396343576
M1009,5,rf_knn_theta_tbats_ces,8.896951553166302,11.916679165729953,8.997294265473535,14.506671396343576
M1009,5,rf_knn_svr_ets_ces,6.296044632901659,4.326071365912424,5.718186458259023,14.506671396343576
M1009,5,mlp_svr_arima_ets_tbats,7.555768424544559,10.054258395696188,7.382969247383819,14.506671396343576
M1009,5,rf_svr_ets_theta_tbats,7.897272390891487,10.2769238180685,8.141283641535852,14.506671396343576
M1009,5,knn_svr_arima_ets_theta,7.317760323425573,10.054258395696188,6.929052681127243,14.506658862677375
M1009,5,rf_mlp_svr_theta_tbats,6.765144392885052,4.47814639634024,6.415294122307426,14.506671396343576
M1009,5,rf_ets_theta_tbats_ces,10.227409638883705,11.916679165729953,10.14096355759823,14.506671396343576
M1009,5,rf_svr_arima_theta_ces,8.00036378822333,10.137300798463473,7.500253589887325,14.506671396343576
M1009,5,rf_knn_svr_arima_theta,6.129412848978976,4.326071365912424,6.1875427372687986,14.506671361839862
M1009,5,mlp_knn_arima_ets_tbats,8.06884921704402,10.103048562769299,8.222585247063451,14.506671396343576
M1009,5,rf_knn_svr_theta_tbats,6.525349050903386,4.3603236016066,6.0742820138875615,14.506671395480467
M1009,5,rf_mlp_svr_arima_theta,6.370195804509317,4.47814639634024,6.960376664910985,14.506671396343576
M1009,5,knn_svr_theta_tbats_ces,8.201088957027006,11.916679165729953,7.539748270933212,14.506671396343576
M1009,5,mlp_arima_ets_theta_ces,9.895540983470239,10.2769238180685,10.032167700220434,14.506671396343576
M1009,5,mlp_svr_arima_tbats_ces,8.048858293781652,10.137300798463473,7.490699056722017,14.506671396343576
M1009,5,rf_knn_arima_theta_ces,8.510806763915395,10.137300798463473,8.831191211611127,14.506671396343576
M1009,5,rf_knn_svr_tbats_ces,6.66062809982059,4.3603236016066,6.326469885852531,14.506671396343576
M1009,5,svr_arima_ets_tbats_ces,9.160688610896225,10.193881415301215,9.773169626235564,14.506671396343576
M1009,5,rf_mlp_knn_tbats_ces,7.418219622589234,4.528478731008804,6.955302188235309,14.506671396343576
M1009,5,mlp_arima_ets_theta_tbats,9.764822309995779,10.2769238180685,9.96269370472042,14.506671396343576
M1009,5,rf_mlp_arima_tbats_ces,8.745508919499876,10.172826526601396,8.082018420219725,14.506671396343576
M1009,5,mlp_knn_svr_arima_tbats,6.177762615107026,4.297076334278759,5.780862591736783,14.506671396343576
M1009,5,knn_svr_ets_theta_tbats,7.7087769244100715,10.242671582374326,7.5251646061145605,14.506671396343576
M1009,5,rf_mlp_knn_arima_tbats,6.891215863206885,4.492953002870884,6.984037651118531,14.506671396343576
M1009,5,mlp_svr_arima_theta_ces,8.048858293781652,10.137300798463473,8.285997162030172,14.506671396343576
M1009,5,rf_mlp_theta_tbats_ces,9.130704031014275,11.952204893867874,8.825179274622327,14.506671396343576
M1009,5,rf_svr_arima_tbats_ces,8.00036378822333,10.137300798463473,7.598387298279359,14.506671396343576
M1009,5,rf_svr_ets_theta_ces,8.030604295649141,10.2769238180685,7.321394568765004,14.506671396343576
M1009,5,rf_mlp_svr_theta_ces,6.9000864766817145,4.513672124478161,6.940113389898012,14.506671396343576
M1009,5,svr_arima_theta_tbats_ces,9.514414838001404,11.916679165729953,9.249098834567238,14.506671396343576
M1009,5,rf_svr_arima_ets_theta,7.507043296985924,10.054258395696188,6.741720645120195,14.506671396343576
M1009,5,mlp_knn_svr_ets_theta,6.2085898168202664,4.297076334278759,6.013871157732144,14.506671396343576
M1009,5,mlp_knn_arima_ets_ces,8.20193908703901,10.103048562769299,7.912116180789199,14.506671396343576
M1009,5,rf_mlp_knn_svr_tbats,5.00083358202137,4.183892562178007,5.032076364338047,14.506671396343576
M1009,5,rf_mlp_knn_ets_tbats,6.921812263755127,4.492953002870884,7.286458449107933,14.506671396343576
M1009,5,rf_knn_svr_theta_ces,6.66062809982059,4.3603236016066,6.595204325952161,14.506671396343576
M1009,5,mlp_svr_arima_theta_tbats,7.915546629518463,10.137300798463473,7.583202556989334,14.506671396343576
M1009,5,knn_arima_ets_theta_tbats,9.532420793912323,10.242671582374326,9.3827258324907,14.506671396343576
M1009,5,rf_knn_arima_ets_theta,8.020144233958032,10.103048562769299,7.610992728699737,14.506671263029936
M1009,5,rf_mlp_ets_theta_ces,8.775512681266392,10.312449546206421,8.608784099784565,14.506671396343576
M1009,5,mlp_knn_ets_tbats_ces,8.589344856576139,10.2769238180685,8.359827134349082,14.506671396343576
M1009,4,rf_mlp_svr_tbats,5.422441244190365,4.345133020212777,5.286354790863548,14.506671396343576
M1009,4,knn_ets_theta_tbats,9.406116994682161,11.08347978469732,9.261574125106984,14.506671396343576
M1009,4,mlp_arima_ets_tbats,9.218029919523413,10.158955015925722,9.026569287830178,14.506671396343576
M1009,4,svr_arima_ets_ces,8.457196061468915,10.11722353641812,8.116074110847407,14.506671396343576
M1009,4,rf_mlp_arima_theta,7.765557009435879,7.347221687209843,7.476973010782334,14.506671396343576
M1009,4,rf_mlp_ets_tbats,7.80344979151884,7.419294470000018,7.341871202385277,14.506671396343576
M1009,4,svr_ets_tbats_ces,8.93988373605282,11.05921579123326,8.81496399385226,14.506671396343576
M1009,4,mlp_knn_svr_theta,5.178330030197535,3.8548450486796644,5.1166754883252255,14.506671396343576
M1009,4,mlp_knn_svr_arima,4.706897412244179,3.8133513684858205,4.6285694019484716,14.506671346183717
M1009,4,knn_svr_ets_theta,6.6215935745938745,6.837425359456081,6.706207595079068,14.506671396343576
M1009,4,mlp_svr_theta_ces,7.541296188161127,8.190311131613697,7.114472257425278,14.506671396343576
M1009,4,knn_arima_ets_ces,9.090649163578894,10.141703757527756,8.321625406824937,14.506671306141502
M1009,4,svr_arima_theta_tbats,8.73727987569793,10.990073219494679,8.758610349079682,14.506671396343576
M1009,4,knn_svr_theta_ces,7.243650234085061,7.734335115630797,7.1327055556884815,14.506671396343576
M1009,4,rf_mlp_knn_ets,5.6228217669380225,4.343033292321326,5.4066904499478685,14.506671396343576
M1009,4,rf_mlp_svr_ets,4.99077852981652,4.3039326603346675,4.780630050665917,14.506671396343576
M1009,4,rf_knn_ets_ces,7.674504748073234,7.341767539848042,7.224909482967759,14.506671375590258
M1009,4,mlp_svr_theta_tbats,7.373719871669274,8.172519186399763,7.6983299024726906,14.506671396343576
M1009,4,knn_ets_tbats_ces,9.57011427698435,11.08347978469732,9.633105666199505,14.506671396343576
M1009,4,knn_arima_ets_tbats,8.925824007973931,10.141703757527756,8.749890763203569,14.506650827953042
M1009,4,knn_svr_arima_ets,6.126942637993171,6.733619782404575,6.3766918422393015,14.5044322749155
M1009,4,ets_theta_tbats_ces,11.645927549047602,11.916679165729953,11.681147858011014,14.506671396343576
M1009,4,rf_mlp_knn_ces,6.2514189682759955,4.377787342233601,5.8113958195818025,14.506671396343576
M1009,4,knn_arima_theta_tbats,9.368862035848306,11.014337212958738,9.293995417521993,14.506671396343576
M1009,4,rf_arima_ets_ces,9.321381074944114,10.17690495491364,9.691585918846513,14.506671396343576
M1009,4,mlp_knn_arima_ets,7.077906881386475,7.190921385823879,6.537838257431623,14.506671396343576
M1009,4,rf_mlp_svr_ces,5.593480418475084,4.362855126389572,5.625614703568162,14.506671396343576
M1009,4,mlp_svr_arima_theta,6.882926100957372,7.207684219388533,6.2277566060871505,14.506671396343576
M1009,4,mlp_arima_ets_ces,9.382349041580468,10.17690495491364,9.171443095250138,14.506671396343576
M1009,4,knn_svr_arima_ces,6.752184381883089,6.764942954819654,6.960822699008193,14.506671372577774
M1009,4,rf_svr_ets_tbats,6.860665704529559,7.277625405526211,7.0601135478990535,14.506671396343576
M1009,4,rf_knn_theta_tbats,7.956924271757751,8.192149949243618,7.612024530276784,14.506663047868578
M1009,4,knn_theta_tbats_ces,10.01017067377501,11.916679165729953,9.53690076040353,14.506458084400977
M1009,4,rf_mlp_knn_tbats,6.081555308491775,4.360065236056807,5.616497450824861,14.506671396343576
M1009,4,mlp_ets_theta_tbats,9.696849583239254,11.10057895562904,9.901251031920772,14.506671396343576
M1009,4,rf_arima_ets_tbats,9.156963595299414,10.158955015925722,9.235104103584858,14.506671396343576
M1009,4,mlp_knn_arima_ces,7.696967175833428,7.257105949717568,7.453923321256954,14.506671396343576
M1009,4,rf_svr_arima_ets,6.3672736384764566,7.156937162136716,6.267518593961106,14.506671396343576
M1009,4,rf_arima_theta_tbats,9.598906672487843,11.031436383890458,9.529578846191553,14.506671396343576
M1009,4,mlp_svr_ets_theta,6.921173872149473,7.279819962948037,6.883947832888248,14.506671396343576
M1009,4,rf_knn_arima_theta,7.46917403416862,7.2518012819909075,7.285953380157896,14.506671110452851
M1009,4,knn_svr_arima_tbats,6.583226288820193,6.764942954819654,6.916060365005887,14.506613377900097
M1009,4,mlp_svr_tbats_ces,7.541296188161127,8.190311131613697,7.390357413262934,14.506671396343576
M1009,4,mlp_arima_theta_tbats,9.65970877126686,11.031436383890458,9.373027103916227,14.506671396343576
M1009,4,svr_arima_theta_ces,8.902443255221817,10.990073219494679,9.19544121325848,14.506671396343576
M1009,4,rf_svr_arima_ces,6.99092474393121,7.223417551072064,7.299307924499028,14.506671396343576
M1009,4,mlp_knn_arima_tbats,7.529677459250646,7.239258017323165,7.640417130079093,14.506671396343576
M1009,4,rf_theta_tbats_ces,10.238635151255915,11.934471110943887,10.036666831870994,14.506671396343576
M1009,4,rf_mlp_knn_svr,3.365718172124701,3.7944179020891013,3.3656261956955094,14.506671396343576
M1009,4,rf_knn_svr_theta,5.118422773605992,3.8619244723358177,4.891112839352122,14.506671254767966
M1009,4,rf_knn_svr_arima,4.6504659666604935,3.8204307921419733,4.8404387504113595,14.50667027759384
M1009,4,knn_arima_theta_ces,9.532923459245945,11.014337212958738,9.484761863513283,14.506671051936193
M1009,4,rf_mlp_knn_arima,5.584050342465084,4.343033292321326,6.002512532917584,14.506616840808794
