dataset,n_models,models_used,rmse_mean,rmse_median,rmse_fi_avg,rmse_stack_svr
M1022,5,knn_svr_arima_ets_theta,1093.7886962830576,1182.3609431387304,1042.4706529939842,1516.0458323062671
M1022,5,rf_mlp_svr_theta_tbats,1059.7884173813175,1105.2342846630545,1019.8662051541761,1516.0458335894466
M1022,5,rf_ets_theta_tbats_ces,1157.6946564415746,1186.9653551666136,1013.187672079029,1516.0456309226404
M1022,5,rf_svr_arima_theta_ces,1076.3703720692695,1131.4567393767663,1015.139321169068,1516.0458323062671
M1022,5,rf_knn_svr_arima_theta,1043.2652869002543,1104.2438430750701,1019.0907318926205,1516.0458323114506
M1022,5,mlp_knn_arima_ets_tbats,1093.9974705966995,1178.1202725280862,1100.0610260783856,1516.0458323062671
M1022,5,rf_knn_svr_theta_tbats,1055.5382256205062,1119.9571392549701,1021.4190285273273,1516.0458334738692
M1022,5,rf_mlp_svr_arima_theta,1047.5352521428035,1097.6643968046371,1021.2017391023886,1516.0458323138125
M1022,5,knn_svr_theta_tbats_ces,1095.001599648765,1120.6796222879989,1039.787906011746,1516.0458323062671
M1022,5,mlp_arima_ets_theta_ces,1145.6480192572867,1178.1202725280862,1145.4787413433924,1516.0439862756689
M1022,5,mlp_svr_arima_tbats_ces,1082.2727190269031,1131.4567393767663,1034.9379459466695,1516.0458323062671
M1022,5,rf_knn_arima_theta_ces,1073.7164873960307,1098.9017869781262,1013.1549635335596,1516.0458323062671
M1022,5,rf_knn_svr_tbats_ces,1017.8484993623957,1052.8264629403366,1015.025812448655,1516.0458323062671
M1022,5,svr_arima_ets_tbats_ces,1145.5702181046533,1182.3609431387304,1046.5399945191339,1516.0458323062671
M1022,5,rf_mlp_knn_tbats_ces,1018.3540154133573,1034.7554748555142,1015.0506389624671,1516.0458315847386
M1022,5,mlp_arima_ets_theta_tbats,1212.6587841335618,1331.9398579007539,1217.1032662132545,1516.0458323062671
M1022,5,rf_mlp_arima_tbats_ces,1077.013484435993,1108.379228986123,1013.307209207521,1516.0458323063547
M1022,5,mlp_knn_svr_arima_tbats,1047.8191911474808,1089.298620872119,1034.8651125531055,1516.0383676309668
M1022,5,knn_svr_ets_theta_tbats,1110.3299145300502,1188.279239419225,1048.1687793316607,1516.0458323062671
M1022,5,rf_mlp_knn_arima_tbats,1044.0621728494316,1034.7554748555142,1018.6882436205175,1516.0458323062671
M1022,5,mlp_svr_arima_theta_ces,1082.2727190269031,1131.4567393767663,1034.23151805086,1516.0458323062671
M1022,5,rf_mlp_theta_tbats_ces,1092.645017962731,1109.5720167051863,1014.0890335118889,1516.0458322947607
M1022,5,rf_svr_arima_tbats_ces,1076.3703720692695,1131.4567393767663,1015.3375727159067,1516.0458323062671
M1022,5,rf_svr_ets_theta_ces,1055.501069948354,1101.3137267413213,1011.1039786482357,1516.0458323062671
M1022,5,rf_mlp_svr_theta_ces,1022.1521524602088,1064.0760839127545,1020.1027615331623,1516.0458323062671
M1022,5,svr_arima_theta_tbats_ces,1193.2232095869224,1328.355755514316,1052.1926984775655,1516.0458323062671
M1022,5,rf_svr_arima_ets_theta,1090.7013653988713,1194.4134972390855,1014.7875369382047,1516.0458224509557
M1022,5,mlp_knn_svr_ets_theta,1031.205616239188,1057.9551299850364,1030.8175252486906,1516.0458323062671
M1022,5,mlp_knn_arima_ets_ces,1043.5122893265734,1085.789544477531,1058.61575596268,1516.0458327489712
M1022,5,rf_mlp_knn_svr_tbats,1014.1392002623688,1024.4312147785358,1025.9307860437737,1516.045832404794
M1022,5,rf_mlp_knn_ets_tbats,1027.850126001307,1034.7554748555142,1019.6203322937267,1516.0458323062671
M1022,5,rf_knn_svr_theta_ces,1017.8484993623957,1052.8264629403366,1017.3301877317083,1516.0458323062671
M1022,5,mlp_svr_arima_theta_tbats,1138.2723592240006,1337.1962967490988,1060.2698757866253,1515.9359505727166
M1022,5,knn_arima_ets_theta_tbats,1210.498576664601,1323.0641942979128,1188.9065283288974,1516.0458323062671
M1022,5,rf_knn_arima_ets_theta,1088.17010140931,1178.1202725280862,1012.0470160009156,1516.0458323062671
M1022,5,rf_mlp_ets_theta_ces,1055.9745849850674,1108.379228986123,1012.2469451918647,1516.0458323062599
M1022,5,mlp_knn_ets_tbats_ces,1057.638505225201,1085.789544477531,1081.0121352625245,1516.0458323063456
M1022,4,rf_mlp_svr_tbats,1024.7639864200821,1057.540543979585,1023.8860456301431,1516.0458337837786
M1022,4,knn_ets_theta_tbats,1185.3974805819332,1297.9725255991832,1169.572438420095,1516.0458323062671
M1022,4,mlp_arima_ets_tbats,1163.593077590361,1252.183642833731,1169.872849682089,1516.0458323062671
M1022,4,svr_arima_ets_ces,1088.8780887870248,1138.0060600581248,1033.0855166907675,1516.0458323062671
M1022,4,rf_mlp_arima_theta,1079.7592323940796,1085.4840977766169,1019.1174933405724,1516.0458323062658
M1022,4,rf_mlp_ets_tbats,1054.7553485267276,1047.017478353419,1014.350292816753,1516.0458323062658
M1022,4,svr_ets_tbats_ces,1110.0594050471445,1140.8185728833505,1040.435008313863,1516.0458323062671
M1022,4,mlp_knn_svr_theta,1022.2142355397378,1047.679494820161,1034.0319510036393,1515.859405316669
M1022,4,mlp_knn_svr_arima,1012.8825281956491,1040.430347192468,1031.7872440947242,1516.0370731329635
M1022,4,knn_svr_ets_theta,1056.6944595646862,1078.6384794022879,1034.1423139750154,1516.0458323062671
M1022,4,mlp_svr_theta_ces,1045.9626109538237,1040.2125083877581,1029.5799433612713,1516.0459550596886
M1022,4,knn_arima_ets_ces,1084.8477099179152,1121.947372989626,1086.2351700490701,1516.055117378529
M1022,4,svr_arima_theta_tbats,1225.0011231908813,1385.5752152982395,1073.3736135193365,1516.4587068346088
M1022,4,knn_svr_theta_ces,1041.5372499298144,1052.9287605572229,1023.9714376558179,1516.0458323062671
M1022,4,rf_mlp_knn_ets,999.9930829131631,1019.7135032184993,1021.7569217475398,1516.0458323062671
M1022,4,rf_mlp_svr_ets,1006.4730426263717,1035.4158880730515,1023.7348393103767,1516.045828789977
M1022,4,rf_knn_ets_ces,1002.1123400640944,1000.7418490677715,1015.5508239972477,1516.045834727249
M1022,4,mlp_svr_theta_tbats,1105.9444763048393,1158.09900099478,1053.5288504404343,1513.580767596683
M1022,4,knn_ets_tbats_ces,1106.2518463128315,1121.947372989626,1112.6346317322793,1516.0458323062671
M1022,4,knn_arima_ets_tbats,1160.7145523510005,1241.562135432625,1160.590044528442,1516.0458323062671
M1022,4,knn_svr_arima_ets,1040.360995222796,1075.6633979738695,1025.4808644014595,1516.0458323062671
M1022,4,ets_theta_tbats_ces,1271.5470294965496,1297.9725255991832,1240.1294882655143,1516.0458323062671
M1022,4,rf_mlp_knn_ces,995.3093465167395,1016.7481215574583,1016.5774534402689,1516.0698906805471
M1022,4,knn_arima_theta_tbats,1222.1830326120216,1382.94323597421,1211.055671842083,1523.694229347115
M1022,4,rf_arima_ets_ces,1080.4416812593993,1130.2222683243654,1009.3629416955058,1516.0458321230788
M1022,4,mlp_knn_arima_ets,1039.4161635046014,1029.3772013105252,1061.528746865544,1516.0458323062671
M1022,4,rf_mlp_svr_ces,1001.9683699718336,1027.2973619488855,1020.1531684839788,1516.0458212528226
M1022,4,mlp_svr_arima_theta,1086.640568946098,1116.878760755927,1051.310917012069,1515.916972241128
M1022,4,mlp_arima_ets_ces,1087.7753930510155,1130.2222683243654,1095.989305795062,1516.0285068597145
M1022,4,knn_svr_arima_ces,1026.4419048703348,1050.0398642665366,1018.4681065758843,1516.0458323062671
M1022,4,rf_svr_ets_tbats,1054.6156639063822,1072.0656411452471,1015.5996551033749,1516.0458323062671
M1022,4,rf_knn_theta_tbats,1094.1428572525288,1123.3231494638603,1017.8997420267779,1516.0458323062671
M1022,4,knn_theta_tbats_ces,1162.5303675941996,1247.1084309453372,1155.0157821476141,1516.0458323062671
M1022,4,rf_mlp_knn_tbats,1018.7848813217255,1033.3860141177022,1022.677453338023,1516.0458323062671
M1022,4,mlp_ets_theta_tbats,1188.2575662055679,1308.8132940123821,1208.8516228578576,1516.0458323062671
M1022,4,rf_arima_ets_tbats,1154.6231769142094,1251.6846795886654,1014.7879217771928,1516.0458323062671
M1022,4,mlp_knn_arima_ces,1025.2945522055916,1005.126314475624,1037.2105642529034,1516.045910365068
M1022,4,rf_svr_arima_ets,1038.90410367172,1064.7436829373833,1016.417334787826,1516.0458154090074
M1022,4,rf_arima_theta_tbats,1215.0401263757672,1386.8496981565563,1017.9825922251457,1529.569250963031
M1022,4,mlp_svr_ets_theta,1061.0994523420975,1065.8623099264746,1037.9742562081476,1516.02406316861
M1022,4,rf_knn_arima_theta,1075.1553037978802,1083.6383209415385,1017.6873070175915,1516.0458323062671
M1022,4,knn_svr_arima_tbats,1082.2745667767506,1128.9978035142908,1040.5474600007697,1517.0299671991809
M1022,4,mlp_svr_tbats_ces,1045.9626109538237,1040.2125083877581,1031.5705544445268,1516.0459550596886
M1022,4,mlp_arima_theta_tbats,1225.0146297825202,1387.3280013522901,1229.7265209389884,1514.6861709450804
M1022,4,svr_arima_theta_ces,1142.182548695739,1212.725631003096,1044.2858176912591,1516.0458323062671
M1022,4,rf_svr_arima_ces,1025.5787241600099,1040.4931368664882,1016.9744501350635,1516.0458323062671
M1022,4,mlp_knn_arima_tbats,1081.8388625255989,1083.7630493553263,1098.6971024162156,1516.0942980510604
M1022,4,rf_theta_tbats_ces,1156.4045765970764,1260.276082303424,1013.3277568624253,1516.045436926451
M1022,4,rf_mlp_knn_svr,1027.7765942062047,1022.5030148713923,1037.0062930271743,1527.8739162435804
M1022,4,rf_knn_svr_theta,1018.6176252641948,1052.0973270712814,1023.3685835160102,1516.0458337098894
M1022,4,rf_knn_svr_arima,1009.9747205468685,1045.4024901628184,1025.3166379457084,1516.0458323062671
M1022,4,knn_arima_theta_ces,1138.684882759191,1193.277559105822,1133.9288698836885,1516.0493655788684
M1022,4,rf_mlp_knn_arima,1009.9352564859552,1027.5296708906205,1022.179900342729,1516.0458323062671
M1022,4,rf_svr_arima_tbats,1079.3441105630866,1121.21951313458,1017.5041753312832,1516.0457812848317
M1022,4,mlp_knn_ets_tbats,1055.9633626265593,1034.404268095566,1088.8324479688508,1516.0458323062671
M1022,4,rf_mlp_tbats_ces,1039.9877309988897,1027.9652783998704,1015.7305758217523,1516.045832924494
M1022,4,rf_mlp_svr_arima,1016.1250016658756,1049.5286805109658,1025.5165448194512,1516.0458323167304
M1022,4,knn_svr_ets_tbats,1056.6944595646862,1078.6384794022879,1032.7523973765612,1516.0458323062671
M1022,4,rf_ets_theta_ces,1101.3142611425967,1134.3010098200532,1009.4797530595818,1516.0456116924413
M1022,4,rf_svr_ets_ces,1007.3709706359977,1025.7272446806755,1013.9706556802829,1516.045835423856
M1022,4,rf_knn_theta_ces,1035.318770059925,1011.5919313836615,1014.9134095065456,1516.0458315820424
M1022,4,mlp_ets_theta_ces,1109.1673354285435,1134.8026890577535,1126.016951385156,1516.0553122453316
M1022,4,rf_mlp_ets_theta,1054.7553485267276,1047.017478353419,1016.2321671245231,1516.0458323062658
M1022,4,rf_arima_theta_ces,1133.0303040886636,1206.1557820687026,1012.1694183144616,1516.0458319894644
M1022,4,svr_arima_ets_theta,1164.0179916389375,1252.4407597964012,1054.3102216512304,1516.0458323062671
M1022,4,mlp_arima_theta_ces,1141.5791317456365,1206.6735718002349,1142.6387754952104,1515.8294283532832
M1022,4,rf_ets_theta_tbats,1178.8570214555689,1308.306286969658,1015.1120230208735,1516.1353033884832
M1022,4,svr_arima_tbats_ces,1142.182548695739,1212.725631003096,1051.3685053199865,1516.0458323062671
M1022,4,rf_svr_theta_tbats,1098.112549120521,1161.2188427501922,1020.5095391800984,1515.9710154519012
M1022,4,rf_mlp_arima_ets,1038.8435404591737,1041.2378068261194,1013.5332006620038,1516.0458323062671
M1022,4,mlp_knn_svr_ets,1002.2292331999415,1027.1512082647093,1019.099476311065,1516.0458323062671
M1022,4,svr_theta_tbats_ces,1165.818324026612,1266.8586035171802,1047.8967392016111,1516.046564075876
M1022,4,mlp_svr_arima_tbats,1086.640568946098,1116.878760755927,1048.1812761417318,1515.916972241128
M1022,4,knn_arima_ets_theta,1160.7145523510005,1241.562135432625,1165.0287717509786,1516.0458323062671
M1022,4,mlp_knn_ets_ces,1005.8162262572287,998.6515290974394,1021.2272972061294,1516.0458323062671
M1022,4,mlp_knn_theta_ces,1040.6086005128018,1010.0655474403254,1061.2945156580388,1516.0344508617811
M1022,4,mlp_knn_svr_ces,997.0747542888201,1019.1643525570125,1012.861526757028,1516.299567636257
M1022,4,rf_knn_ets_theta,1050.1087533640982,1035.2663654392454,1013.0030373096764,1516.0458323062671
M1022,4,knn_svr_ets_ces,1007.2844635641427,1041.663235113418,1012.3581515006442,1516.0458323062671
M1022,4,rf_ets_tbats_ces,1101.3142611425967,1134.3010098200532,1011.1626127350017,1516.0456116924413
M1022,4,rf_mlp_knn_theta,1018.7848813217255,1033.3860141177022,1026.9900889838868,1516.0458323062671
M1022,4,rf_knn_tbats_ces,1035.318770059925,1011.5919313836615,1014.958094484242,1516.0458315820424
M1022,4,rf_arima_ets_theta,1154.6231769142094,1251.6846795886654,1013.6569758251712,1516.0458323062671
M1022,4,svr_ets_theta_tbats,1188.4967801918895,1308.9554030620677,1060.7138747675194,1516.0458323062671
M1022,4,rf_mlp_arima_tbats,1079.7592323940796,1085.4840977766169,1018.470305431423,1516.0458323062658
M1022,4,rf_mlp_svr_theta,1024.7639864200821,1057.540543979585,1023.8869963751933,1516.0458337837786
M1022,4,mlp_knn_theta_tbats,1101.3732275317188,1124.0823658399545,1114.6274270399845,1515.5599816224826
M1022,4,rf_arima_tbats_ces,1133.0303040886636,1206.1557820687026,1013.3971477477342,1516.0458319894644
M1022,4,mlp_knn_svr_tbats,1022.2142355397378,1047.679494820161,1034.1741741041624,1515.859405316669
M1022,4,mlp_arima_ets_theta,1163.593077590361,1252.183642833731,1182.418725296054,1516.0458323062671
M1022,4,knn_svr_arima_theta,1082.2745667767506,1128.9978035142908,1041.031273938473,1517.0299671991809
M1022,4,mlp_svr_arima_ets,1044.7878199754248,1057.9595800118157,1033.4650955597347,1516.045873985245
M1022,4,arima_ets_theta_ces,1243.623224007774,1241.562135432625,1211.141683095005,1516.0458323062671
M1022,4,mlp_arima_tbats_ces,1141.5791317456365,1206.6735718002349,1142.1554070998423,1515.8294283532832
M1022,4,rf_svr_theta_ces,1040.0331051482037,1047.6497551575876,1015.8406252354439,1516.0458244769038
M1022,4,mlp_knn_arima_theta,1081.8388625255989,1083.7630493553263,1097.830490904619,1516.0942980510604
M1022,4,mlp_svr_arima_ces,1030.8843999682315,1032.4744179277218,1023.5361481227466,1516.0458323062671
M1022,4,arima_ets_theta_tbats,1339.8783396534911,1382.94323597421,1306.0809520627708,1516.0458323062671
M1022,4,rf_knn_arima_ets,1034.1729684621776,1030.7958296128613,1013.0759305037255,1516.0458323062671
M1022,4,knn_svr_tbats_ces,1041.5372499298144,1052.9287605572229,1025.3766254878037,1516.0458323062671
M1022,4,rf_svr_arima_theta,1079.3441105630866,1121.21951313458,1020.0440210134987,1516.0457812848317
M1022,4,rf_mlp_theta_tbats,1098.7119473411713,1118.9264314944141,1019.3229480521594,1520.967663845597
M1022,4,mlp_knn_ets_theta,1055.9633626265593,1034.404268095566,1082.1411440585898,1516.0458323062671
M1022,4,knn_arima_tbats_ces,1138.684882759191,1193.277559105822,1123.795301776908,1516.0493655788684
M1022,4,mlp_knn_tbats_ces,1040.6086005128018,1010.0655474403254,1055.3179320497418,1516.0344508617811
M1022,4,mlp_svr_ets_ces,1011.7415832415013,1017.5921758195344,1017.042226174547,1516.0458323062671
M1022,4,rf_knn_arima_ces,1020.6398052303208,1007.2031969559466,1010.9425923653174,1516.0458322075103
M1022,4,svr_arima_ets_tbats,1164.0179916389375,1252.4407597964012,1061.6313073859774,1516.0458323062671
M1022,4,rf_knn_svr_ets,1000.3337063043201,1032.2513820749707,1019.197032828692,1516.0458323064408
M1022,4,svr_ets_theta_ces,1110.0594050471445,1140.8185728833505,1037.4554107763888,1516.0458323062671
M1022,4,rf_mlp_arima_ces,1025.3276834809687,1022.0778756935492,1011.8962571117612,1516.0458323585044
M1022,4,mlp_ets_tbats_ces,1109.1673354285435,1134.8026890577535,1125.4822180105805,1516.0553122453316
M1022,4,rf_svr_tbats_ces,1040.0331051482037,1047.6497551575876,1017.1393235890147,1516.0458244769038
M1022,4,mlp_svr_ets_tbats,1061.0994523420975,1065.8623099264746,1038.1196344511159,1516.02406316861
M1022,4,rf_knn_svr_ces,995.8469155562917,1024.7572471782698,1021.9478807307465,1516.0458323073192
M1022,4,rf_svr_ets_theta,1054.6156639063822,1072.0656411452471,1016.7359315059335,1516.0458323062671
M1022,4,rf_knn_arima_tbats,1075.1553037978802,1083.6383209415385,1017.7400502765514,1516.0458323062671
M1022,4,arima_ets_tbats_ces,1243.623224007774,1241.562135432625,1220.0594023976828,1516.0458323062671
M1022,4,knn_svr_theta_tbats,1101.6103748528917,1169.7371196747033,1042.102748466902,1516.8654427580084
M1022,4,mlp_theta_tbats_ces,1165.407562138445,1260.8024039020845,1153.4420448295514,1516.0267168886771
M1022,4,knn_ets_theta_ces,1106.2518463128315,1121.947372989626,1107.7694928450528,1516.0458323062671
M1022,4,rf_knn_svr_tbats,1018.6176252641948,1052.0973270712814,1024.8470118630473,1516.0458337098894
M1022,4,rf_knn_ets_tbats,1050.1087533640982,1035.2663654392454,1015.3465650352825,1516.0458323062671
M1022,4,rf_mlp_theta_ces,1039.9877309988897,1027.9652783998704,1013.771715011307,1516.045832924494
M1022,4,arima_theta_tbats_ces,1312.642396561454,1382.94323597421,1258.3341722820635,1516.0458323062671
M1022,4,rf_mlp_ets_ces,1006.8166502888674,1014.2196941825748,1008.737585913369,1515.6650435268166
M1022,3,knn_svr_arima,1024.2225458521684,1101.7298828786647,1032.1537936841878,1517.057828545627
M1022,3,arima_ets_theta,1306.2863672543772,1323.0641942979128,1273.9752009676342,1516.0458323062671
M1022,3,mlp_ets_tbats,1120.6588396243421,1188.0792479347272,1143.7554507994632,1516.0458323062671
M1022,3,mlp_arima_ets,1092.3067490046303,1178.1202725280862,1127.5740088103805,1516.0458323062671
M1022,3,svr_ets_ces,1037.6180449290855,1096.9213458546137,1023.3282374472365,1516.0458323062671
M1022,3,rf_svr_ets,1007.5150525996119,1067.7304022727662,1021.6642182988212,1516.0458323062671
M1022,3,mlp_knn_ets,1001.0157444045979,1002.0048426290781,1014.5326444009443,1516.0458323062671
M1022,3,mlp_arima_ces,1067.838851604521,1098.9017869781262,1080.1389930465452,1516.0458323062671
M1022,3,mlp_svr_ets,1011.671506442815,1042.801711354817,1026.405093591766,1516.0458323062671
M1022,3,knn_arima_ets,1088.065095548709,1165.8992984021634,1102.568538940854,1516.0458323062671
M1022,3,svr_arima_theta,1166.4034624671647,1328.355755514316,1066.205902505931,1516.0458323062671
M1022,3,rf_theta_ces,1084.6470397596738,1108.379228986123,1011.5501609969727,1516.045313333049
M1022,3,rf_svr_ces,999.0718360021182,1047.1101835089128,1021.9005828076024,1509.6939764945914
M1022,3,mlp_knn_ces,991.0410830972609,997.0645809623954,994.5477310825428,1516.6158505625444
M1022,3,rf_mlp_knn,1026.675604287791,1035.437965471882,1040.8457650398423,1527.8738138741112
M1022,3,mlp_svr_ces,1002.0674126312337,1021.6784884076991,1017.7348224067778,1516.3256381351873
M1022,3,knn_arima_ces,1063.5756099571765,1081.2321715775563,1062.0478787912555,1516.072354406116
M1022,3,rf_knn_tbats,1032.3774614994986,1035.963914982501,1019.932465283016,1516.0458323062671
M1022,3,rf_theta_tbats,1184.4189156694813,1444.8834324571214,1019.443871073402,1525.537495862529
M1022,3,rf_svr_tbats,1040.8605369949585,1114.5852004709134,1022.5841587668119,1515.921488627362
M1022,3,rf_ets_tbats,1110.0952478334336,1186.9653551666136,1013.2065932782841,1516.0458323062671
M1022,3,svr_tbats_ces,1097.3105358893063,1120.6796222879989,1037.8005835429303,1516.0011080631534
M1022,3,mlp_theta_ces,1094.3609489818991,1109.5720167051863,1116.5900808825459,1515.8182762645554
M1022,3,arima_tbats_ces,1270.9489538162736,1323.0641942979128,1230.4786802426793,1516.0458323062671
M1022,3,knn_arima_tbats,1160.2243793847022,1323.0641942979128,1148.1223742172665,1523.196011238855
M1022,3,knn_svr_theta,1041.0190523212,1108.078916775633,1040.1473631262754,1516.7680337341078
M1022,3,rf_arima_theta,1152.6144995619604,1330.9463700905976,1018.6241410671532,1521.1770775555067
M1022,3,mlp_theta_tbats,1196.960183553913,1444.8834324571214,1202.7891665772786,1550.1958134714666
M1022,3,knn_ets_tbats,1116.4466560157844,1165.8992984021634,1140.3965196742859,1516.0458323062671
